N_ТРАНСП,ДАТА_НАКЛ,N_ДОГОВ,ГОД_ДОГОВ,КОД_ЖД,ТА_ПРИБ_ЗД,А_ПРИБ_СКЛ,Я_ПРИБ_СКЛ,ДАТА_ВЫГР,ВРЕМЯ_ВЫГР,СМЕНА_ВЫГР,ВЕС_ДОКУМ,ВЕС_СТАН,ПР_ЗАСОР,ПР_ЗАСОР_Р,ВЕС_ФАКТ,ОМ_ПО_НАКЛ,ЛОМ_ФАКТ,ЛОМ_ВЗ,ВЕС_ЛОМА,ПРОЦ_НДС,ЦЕНА_ТОННЫ,СТОИМ,N_АКТА_M7,ДАТА_АКТА,ЗАСОР_ТАРА,СХЕМ_ТАРИФ
56694888,20210526,1,2021,61,20210527,20210530,11,20210530,15,А,63,"64,4",3,"3,83","61,934",3АН,3АН,3АН,"61,934",20,28648,"1774285,23",0000005399,20210530,"0,550",0
57625634,20210523,1,2021,63,20210527,20210530,11,20210530,15,Б,"59,35","59,4",3,"4,06","56,987",3АН,3АН,3АН,"56,987",20,27966,"1593698,44",0000005400,20210530,"0,650",0
56116254,20210523,1,2021,63,20210527,20210530,11,20210530,15,Б,"53,1","53,2","2,5","3,78","51,187",3АН,3АН,3АН,"51,187",20,27966,"1431495,64",0000005397,20210530,"0,700",0
60121167,20210523,1,2021,63,20210527,20210530,11,20210530,15,Б,"58,25","58,35",3,"4,66","55,629",3АН,3АН,3АН,"55,629",20,27966,"1555720,61",0000005401,20210530,"1,000",0
0063,20210529,1,2021,61,20210530,20210530,17,20210530,21,А,"51,15","50,2",3,3,"48,694",5АЭ,5АЭ,5АЭ,"48,694",20,29398,"1431506,21",0000005409,20210531,,
0045,20210529,1,2021,61,20210530,20210530,17,20210530,21,А,"36,65","35,15",2,2,"34,447",5АЭ,5АЭ,5АЭ,"34,447",20,29398,"1012672,91",0000005406,20210531,,
0053,20210529,1,2021,61,20210530,20210530,17,20210530,21,А,"34,25","31,4","2,5","2,5","30,615",5АЭ,5АЭ,5АЭ,"30,615",20,29398,"900019,77",0000005408,20210531,,
0046,20210529,1,2021,61,20210530,20210530,17,20210530,21,А,"29,05","26,6",2,2,"26,068",5АЭ,5АЭ,5АЭ,"26,068",20,29398,"766347,06",0000005407,20210531,,
0044,20210529,1,2021,61,20210530,20210530,17,20210530,21,А,"37,2","35,1",2,2,"34,398",5АЭ,5АЭ,5АЭ,"34,398",20,29398,"1011232,4",0000005405,20210531,,
0058,20210530,1,2021,61,20210530,20210530,17,20210530,21,А,"34,45","34,55",2,2,"33,859",5АЭ,5АЭ,5АЭ,"33,859",20,29398,"995386,88",,,,
0036,20210530,1,2021,61,20210530,20210530,17,20210530,21,А,"38,95","38,8",2,2,"38,024",5АЭ,5АЭ,5АЭ,"38,024",20,29398,"1117829,55",,,,
0018,20210530,1,2021,61,20210530,20210530,17,20210530,21,А,"33,2","32,1",2,2,"31,458",5АЭ,5АЭ,5АЭ,"31,458",20,29398,"924802,28",0000005404,20210531,,
0067,20210530,1,2021,61,20210530,20210530,17,20210530,21,А,"44,95","44,1",2,2,"43,218",5АЭ,5АЭ,5АЭ,"43,218",20,29398,"1270522,76",0000005410,20210531,,
а048ме67,20210528,110021000810,2021,,20210531,20210531,"9,59",20210531,"9,59",Г,"17,64",0,0,0,"17,64",3Б26,3Б26,3Б26,"17,64",20,135239,"2385615,96",,,,
53492286,20210521,1,2021,63,20210527,20210531,1,20210531,3,Б,"60,05","59,75",1,1,"59,301",5А ЖДЛ,5А ЖДЛ,5А ЖДЛ,"59,301",20,28868,"1711901,27",,,,0
60577723,20210518,1,2021,01,20210527,20210531,1,20210531,3,Б,"57,3","55,9",1,"1,09","55,291",,5А ЖДЛ,5А ЖДЛ,"55,291",20,30498,"1686264,92",0000005412,20210531,,1
62179239,20210518,1,2021,01,20210527,20210531,1,20210531,3,Б,"59,4","60,25",1,1,"59,647",,5А ЖДЛ,5А ЖДЛ,"59,647",20,30498,"1819114,21",0000005415,20210531,,1
62048889,20210527,1,2021,61,20210528,20210531,1,20210531,3,В,"64,2","65,05",1,"1,23","64,251",,3АЖДЛ-Ч,3А ЖДЛ,"64,251",20,30498,1959527,0000005423,20210531,"0,150",1
54106356,20210527,1,2021,61,20210528,20210531,1,20210531,3,Б,"65,22","65,55",1,"1,3","64,696",,3АЖДЛ-Ч,3А ЖДЛ,"64,696",20,29800,"1927940,8",0000005417,20210531,"0,200",0
55619761,20210522,1,2021,51,20210525,20210526,"21,4",20210531,"0,1",Г,"57,02","56,9",1,1,"56,38",5А-Ч,5А-Ч,5А-Ч,"56,38",20,28559,"1610156,42",,,,0
54175989,20210525,1,2021,51,20210528,20210529,"22,1",20210531,12,В,"38,34","38,35","2,5","3,52","37,001",5АЭ,5АЭ,5АЭ,"37,001",20,28309,"1047461,31",0000005447,20210531,"0,400",0
56257280,20210525,1,2021,51,20210528,20210529,"22,1",20210531,12,В,"40,6","40,25","2,5","3,23","38,951",5АЭ,5АЭ,5АЭ,"38,951",20,28309,"1102663,86",0000005438,20210531,"0,300",0
61814802,20210525,1,2021,51,20210528,20210529,"22,1",20210531,12,В,"43,88","43,9","3,5","5,04","41,688",5АЭ,5АЭ,5АЭ,"41,688",20,28309,"1180145,59",0000005439,20210531,"0,700",0
53716601,20210525,1,2021,51,20210528,20210529,"22,1",20210531,12,В,"40,14","40,1",3,"4,33","38,363",5АЭ,5А,5А,"38,363",20,28059,"1076427,42",0000005436,20210531,"0,550",0
56107279,20210525,1,2021,51,20210528,20210529,"22,1",20210531,12,В,"39,12","39,25",4,"5,1","37,248",5АЭ,5АЭ,5АЭ,"37,248",20,28309,"1054453,63",0000005437,20210531,"0,450",0
54105572,20210524,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"56,4","58,05","3,49","4,49","55,446",9А,9А,9А,"13,277",20,28200,"374411,4",0000005434,20210531,"0,600",0
54105572,20210524,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"56,4","58,05","3,49","4,49","55,446",3А,5АЭ,5АЭ,"42,169",20,28250,"1191274,25",0000005434,20210531,,0
54890918,20210522,1,2021,61,20210527,20210528,"3,4",20210531,12,Г,"56,1","56,25","3,46","3,72","54,161",5А,5А,5А,"4,85",20,28000,135800,0000005442,20210531,"0,150",0
54890918,20210522,1,2021,61,20210527,20210528,"3,4",20210531,12,Г,"56,1","56,25","3,46","3,72","54,161",5АЭ,5АЭ,5АЭ,"49,311",20,28250,"1393035,75",0000005442,20210531,,0
52860756,20210524,1,2021,61,20210526,20210528,"7,3",20210531,12,А,"62,2",62,3,"3,7","59,703",3АН,3АН,3АН,"59,703",20,29150,"1740342,45",0000005440,20210531,"0,450",0
52935798,20210522,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"52,95",54,"2,5","2,59","52,601",,5АЭ,5АЭ,"52,601",20,28398,"1493763,2",0000005441,20210531,,0
58481011,20210522,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"52,6","53,55",2,"4,01","51,401",,5АЭ,5АЭ,"51,401",20,28398,"1459685,6",0000005443,20210531,"1,100",0
61404836,20210522,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"42,7","43,3",3,3,"42,437",,5А,5А,"42,437",20,28148,"1194516,68",0000005445,20210531,,0
58586314,20210522,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"54,15","54,8",3,"3,09","53,107",,15А,15А,"53,107",20,24648,"1308981,34",0000005444,20210531,,0
56345739,20210523,1,2021,63,20210528,20210531,0,20210531,2,Б,"61,1","61,9","2,5","2,74","60,206",3А,3АН,3АН,"60,206",20,27988,"1685045,53",0000005418,20210531,"0,150",0
60707270,20210524,1,2021,63,20210528,20210531,1,20210531,3,Б,"62,6","62,75","2,5","2,81","60,986",3А,3АН,3АН,"60,986",20,27988,"1706876,17",0000005420,20210531,"0,200",0
61296869,20210524,1,2021,63,20210528,20210531,1,20210531,3,Б,"62,1","62,4",3,"3,62","60,14",3А,3АН,3АН,"60,14",20,27988,"1683198,32",0000005421,20210531,"0,400",0
66371915,20210521,1,2021,51,20210527,20210531,1,20210531,3,Б,"59,2","61,2","3,5","3,74","58,913",3А,5А,5А,"58,913",20,29348,"1728978,72",0000005424,20210531,"0,150",1
53539201,20210523,1,2021,24,20210528,20210531,1,20210531,3,Б,"55,05","55,3",3,"3,88","53,156",5АЭ,5А,5А,"53,156",20,27041,"1437391,4",0000005416,20210531,"0,500",0
58576034,20210523,1,2021,24,20210528,20210531,1,20210531,3,Б,"57,04","57,15",2,"2,26","55,86",5АЭ,5АЭ,5АЭ,"55,86",20,27291,"1524475,26",0000005419,20210531,"0,150",0
64964711,20210523,1,2021,24,20210528,20210531,1,20210531,3,Б,"55,64","55,65",2,"2,26","54,39",5АЭ,5АЭ,5АЭ,"54,39",20,27291,"1484357,49",0000005422,20210531,"0,150",0
58055732,20210521,1,2021,17,20210527,20210531,0,20210531,2,Б,"63,85","65,55","3,7","5,39","62,016",8А,9А,9А,"12,061",20,27566,"332473,53",0000005414,20210531,"1,150",0
58055732,20210521,1,2021,17,20210527,20210531,0,20210531,2,Б,"63,85","65,55","3,7","5,39","62,016",3А,5АЭ,5АЭ,"49,955",20,27616,"1379557,28",0000005414,20210531,,0
57784654,20210521,1,2021,17,20210527,20210531,0,20210531,2,Б,"62,2",64,4,"4,9","60,864",3А,5А,5А,"60,864",20,27366,"1665604,22",0000005413,20210531,"0,600",0
56693765,20210521,1,2021,17,20210527,20210531,0,20210531,2,Б,"58,75","61,45","3,77","4,94","58,413",8А,9А,9А,"12,435",20,27566,"342783,21",0000005411,20210531,"0,750",0
56693765,20210521,1,2021,17,20210527,20210531,0,20210531,2,Б,"58,75","61,45","3,77","4,94","58,413",3А,5АЭ,5АЭ,"45,978",20,27616,"1269728,45",0000005411,20210531,,0
60537453,20210521,1,2021,17,20210527,20210531,1,20210531,3,Б,64,"66,15","3,49","4,66","63,068",5А,5А,5А,"0,97",20,27366,"26545,02",0000005425,20210531,"0,800",0
60537453,20210521,1,2021,17,20210527,20210531,1,20210531,3,Б,64,"66,15","3,49","4,66","63,068",3А,5АЭ,5АЭ,"62,098",20,27616,"1714898,37",0000005425,20210531,,0
55108740,20210525,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,58,59,"2,5","3,16","57,135",3АН,3АН,3АН,"57,135",20,28648,"1636803,48",0000005435,20210531,"0,400",0
63980312,20210525,1,2021,61,20210527,20210528,"1,5",20210531,12,Г,"57,5","57,65","2,5","3,43","55,672",3АН,3АН,3АН,"55,672",20,28648,"1594891,46",0000005446,20210531,"0,550",0
61714960,20210524,1,2021,51,20210526,20210528,"7,3",20210531,12,А,"37,44","36,95",3,"3,79","35,55",,5А,5А,"35,55",20,28059,"997497,45",0000005433,20210531,"0,300",0
60925765,20210519,1,2021,51,20210523,20210531,12,20210531,16,Б,"36,6","16,25",2,2,"15,925",5АЭ,5АЭ,5АЭ,"15,925",20,28309,"450820,83",0000005456,20210531,,0
61385977,20210519,1,2021,51,20210523,20210531,12,20210531,16,Б,"34,72","22,6",2,2,"22,148",5АЭ,5АЭ,5АЭ,"22,148",20,28309,"626987,73",0000005457,20210531,,0
64363500,20210519,1,2021,51,20210523,20210531,12,20210531,16,Б,"37,92","21,35",2,2,"20,923",5АЭ,5АЭ,5АЭ,"20,923",20,28309,"592309,21",0000005458,20210531,,0
60201936,20210518,1,2021,01,20210528,20210531,18,20210531,22,А,"61,2","61,4",1,1,"60,835",,5А ЖДЛ,5А ЖДЛ,"60,835",20,30498,"1855345,83",,,,1
58909748,20210518,1,2021,01,20210528,20210531,18,20210531,22,В,"60,5","59,65",1,"1,41","58,806",,5А ЖДЛ,5А ЖДЛ,"58,806",20,30498,"1793465,39",0000005471,20210531,"0,250",1
63592547,20210524,1,2021,61,20210526,20210531,18,20210531,22,А,"61,4","61,85",1,1,"61,281",,3АЖДЛ-Ч,3А ЖДЛ,"61,281",20,29800,"1826173,8",0000005465,20210531,,0
55047013,20210525,1,2021,61,20210528,20210531,18,20210531,22,А,"64,4","64,35","4,2","4,94","61,171",3А,5АЭ,5АЭ,"40,788",20,28250,1152261,0000005470,20210531,"0,500",0
55047013,20210525,1,2021,61,20210528,20210531,18,20210531,22,А,"64,4","64,35","4,2","4,94","61,171",8АЭ,9А,9А,"20,383",20,28200,"574800,6",0000005470,20210531,,0
61920021,20210521,1,2021,17,20210528,20210531,18,20210531,22,В,"52,65","51,2","2,5","2,6","49,871",5АЭ,5АЭ,5АЭ,"49,871",20,27616,"1377237,54",0000005472,20210531,,0
61402533,20210521,1,2021,51,20210527,20210531,18,20210531,22,А,"52,5","53,1",3,"3,46","51,264",3А,5А,5А,"51,264",20,27286,"1398789,5",0000005467,20210531,"0,250",0
63778831,20210521,1,2021,17,20210528,20210531,18,20210531,22,А,"52,8","52,2","3,5","3,69","50,276",5АЭ,5АЭ,5АЭ,"50,276",20,27616,"1388422,02",0000005473,20210531,,0
55037550,20210521,1,2021,17,20210528,20210531,18,20210531,22,В,"58,25","57,3","2,5","3,95","55,039",5АЭ,5АЭ,5АЭ,"55,039",20,27616,"1519957,02",0000005468,20210531,"0,850",0
52751575,20210521,1,2021,17,20210528,20210531,18,20210531,22,А,"43,35","41,8",3,3,"40,691",5АЭ,5А,5А,"40,691",20,27366,"1113549,91",0000005469,20210531,,0
54105838,20210517,1,2021,17,20210525,20210531,18,20210531,22,А,56,"57,25",2,"2,17","56,007",3А,5АЭ,5АЭ,"56,007",20,27594,"1545457,16",0000005462,20210531,,0
54904669,20210517,1,2021,17,20210527,20210531,18,20210531,22,Б,"56,45","55,65",4,"4,35","53,232",5АЭ,5А,5А,"53,232",20,27366,"1456746,91",0000005466,20210531,"0,200",0
52306495,20210521,1,2021,58,20210525,20210531,18,20210531,22,А,"58,7","58,05","2,51","3,77","55,859",3А,5АЭ,5АЭ,"54,21",20,27976,"1516578,96",0000005460,20210531,"0,750",0
52306495,20210521,1,2021,58,20210525,20210531,18,20210531,22,А,"58,7","58,05","2,51","3,77","55,859",5А,5А,5А,"1,649",20,27726,"45720,17",0000005460,20210531,,0
55554794,20210521,1,2021,58,20210525,20210531,18,20210531,22,А,"49,35","48,35","2,52","3,02","46,89",3А,5АЭ,5АЭ,"45,581",20,27976,"1275174,06",0000005463,20210531,"0,250",0
55554794,20210521,1,2021,58,20210525,20210531,18,20210531,22,А,"49,35","48,35","2,52","3,02","46,89",5А,5А,5А,"1,309",20,27726,"36293,33",0000005463,20210531,,0
52723640,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,"49,05",48,"2,02","3,14","46,49",3А,5АЭ,5АЭ,"45,472",20,27976,"1272124,67",0000005461,20210531,"0,550",0
52723640,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,"49,05",48,"2,02","3,14","46,49",5А,5А,5А,"1,018",20,27726,"28225,07",0000005461,20210531,,0
52234648,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,"59,65","58,6",3,"3,75","56,405",3А,5АЭ,5АЭ,"54,805",20,27976,"1533224,68",0000005459,20210531,"0,450",0
52234648,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,"59,65","58,6",3,"3,75","56,405",5А,5А,5А,"1,6",20,27726,"44361,6",0000005459,20210531,,0
60504123,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,53,52,"2,51","3,07","50,402",3А,5АЭ,5АЭ,"49,432",20,27976,"1382909,63",0000005464,20210531,"0,300",0
60504123,20210521,1,2021,58,20210525,20210531,18,20210531,22,Б,53,52,"2,51","3,07","50,402",5А,5А,5А,"0,97",20,27726,"26894,22",0000005464,20210531,,0
0055,20210530,1,2021,61,20210530,20210530,1,20210531,13,В,"47,2","48,95",3,3,"47,481",5АЭ,5АЭ,5АЭ,"47,481",20,29398,"1395846,44",0000005449,20210531,,
0051,20210530,1,2021,61,20210530,20210530,1,20210531,13,В,"40,8","41,05",2,2,"40,229",5АЭ,5АЭ,5АЭ,"40,229",20,29398,"1182652,14",,,,
0065,20210530,1,2021,61,20210530,20210530,23,20210531,13,В,"43,35","43,65",2,2,"42,777",5АЭ,5АЭ,5АЭ,"42,777",20,29398,"1257558,25",,,,
0050,20210530,1,2021,61,20210530,20210530,23,20210531,13,В,"38,25","37,95",2,2,"37,191",5АЭ,5АЭ,5АЭ,"37,191",20,29398,"1093341,02",,,,
0056,20210530,1,2021,61,20210530,20210530,23,20210531,13,В,"40,65","41,2",2,2,"40,376",5АЭ,5АЭ,5АЭ,"40,376",20,29398,"1186973,65",0000005450,20210531,,
0049,20210530,1,2021,61,20210530,20210530,23,20210531,13,В,"30,35","32,9",2,2,"32,242",5АЭ,5АЭ,5АЭ,"32,242",20,29398,"947850,32",0000005448,20210531,,
0072,20210530,1,2021,61,20210530,20210530,23,20210531,13,В,"37,15","38,45",2,2,"37,681",5АЭ,5АЭ,5АЭ,"37,681",20,29398,"1107746,04",0000005454,20210531,,
0071,20210530,1,2021,61,20210530,20210530,23,20210531,14,В,"37,05","38,05",2,2,"37,289",5АЭ,5АЭ,5АЭ,"37,289",20,29398,"1096222,02",0000005453,20210531,,
0060,20210530,1,2021,61,20210530,20210530,23,20210531,14,В,"37,15","37,3","2,5","2,5","36,367",5АЭ,5АЭ,5АЭ,"36,367",20,29398,"1069117,07",,,,
0069,20210530,1,2021,61,20210530,20210530,23,20210531,14,В,"51,1","46,9",1,1,"46,431",2А,2А,2А,"46,431",20,30048,"1395158,69",0000005452,20210531,,
0068,20210530,1,2021,61,20210530,20210530,23,20210531,14,В,"50,4",50,2,2,49,5АЭ,5АЭ,5АЭ,49,20,29398,1440502,0000005451,20210531,,
0048,20210530,1,2021,61,20210530,20210531,4,20210531,6,Б,"37,25","37,2",2,2,"36,456",5АЭ,5АЭ,5АЭ,"36,456",20,29398,"1071733,49",,,,
0021,20210530,1,2021,61,20210530,20210531,4,20210531,6,Б,"36,4","36,05",2,2,"35,329",5АЭ,5АЭ,5АЭ,"35,329",20,29398,"1038601,94",0000005426,20210531,,
0040,20210530,1,2021,61,20210530,20210531,4,20210531,6,Б,"37,25","38,2",2,2,"37,436",5АЭ,5АЭ,5АЭ,"37,436",20,29398,"1100543,53",0000005428,20210531,,
0059,20210530,1,2021,61,20210530,20210531,4,20210531,6,Б,"35,95","36,75",2,2,"36,015",5АЭ,5АЭ,5АЭ,"36,015",20,29398,"1058768,97",0000005429,20210531,,
0033,20210530,1,2021,61,20210530,20210531,5,20210531,7,Б,"36,75","36,9",2,2,"36,162",5АЭ,5АЭ,5АЭ,"36,162",20,29398,"1063090,48",,,,
0070,20210530,1,2021,61,20210530,20210531,5,20210531,7,Б,"33,65","34,1",2,2,"33,418",5АЭ,5АЭ,5АЭ,"33,418",20,29398,"982422,36",0000005430,20210531,,
0023,20210530,1,2021,61,20210530,20210531,5,20210531,7,Б,"30,35","31,85",2,2,"31,213",5АЭ,5АЭ,5АЭ,"31,213",20,29398,"917599,77",0000005427,20210531,,
63654560,20210522,1,2021,17,20210527,20210601,2,20210601,4,Б,"60,5","61,15",3,"3,64","58,927",15А,15А,15А,"58,927",20,23814,"1403287,58",0000005479,20210601,"0,400",0
53392643,20210521,1,2021,58,20210526,20210601,1,20210601,3,Б,65,"65,65","4,19","4,7","62,563",9А,9А,9А,"25,806",20,27882,"719522,89",0000005475,20210601,"0,350",0
53392643,20210521,1,2021,58,20210526,20210601,1,20210601,3,Б,65,"65,65","4,19","4,7","62,563",3А,3АН,3АН,"36,757",20,28182,"1035885,77",0000005475,20210601,,0
55367973,20210521,1,2021,58,20210526,20210601,1,20210601,3,Б,"66,9","67,4","4,1","4,1","64,687",9А,9А,9А,"25,151",20,27882,"701260,18",0000005476,20210601,,0
55367973,20210521,1,2021,58,20210526,20210601,1,20210601,3,Б,"66,9","67,4","4,1","4,1","64,687",3А,5АЭ,5АЭ,"39,536",20,27932,"1104319,55",0000005476,20210601,,0
55368443,20210524,1,2021,63,20210528,20210601,1,20210601,3,В,"66,65","67,05","2,51","2,87","65,124",5А,5А,5А,"1,164",20,27466,"31970,42",0000005480,20210601,"0,250",0
55368443,20210524,1,2021,63,20210528,20210601,1,20210601,3,В,"66,65","67,05","2,51","2,87","65,124",3АН,3АН,3АН,"63,96",20,27966,"1788705,36",0000005480,20210601,,0
56386352,20210525,1,2021,63,20210528,20210601,1,20210601,3,В,"63,35","62,55",3,"3,16","60,576",3АН,3АН,3АН,"60,576",20,27966,"1694068,42",0000005481,20210601,,0
56910607,20210525,1,2021,63,20210528,20210601,1,20210601,3,В,"62,62","62,9",2,"2,62","61,25",3АН,3АН,3АН,"61,25",20,27966,"1712917,5",0000005482,20210601,"0,400",0
60757721,20210524,1,2021,61,20210526,20210601,2,20210601,4,Б,"58,7","58,85",1,"1,25","58,113",,5А ЖДЛ,5А ЖДЛ,"58,113",20,30498,"1772330,27",0000005478,20210601,"0,150",1
61005633,20210524,1,2021,58,20210528,20210601,2,20210601,4,В,"52,4","54,65",1,1,"54,202",,5А ЖДЛ,5А ЖДЛ,"54,202",20,30498,"1653052,6",0000005483,20210601,,1
62091657,20210528,1,2021,61,20210529,20210601,2,20210601,4,В,"62,7","62,95","3,5","3,96","60,457",5А,5А,5А,"60,457",20,28148,"1701743,64",0000005485,20210601,"0,300",0
59371302,20210528,1,2021,61,20210529,20210601,1,20210601,3,В,58,"58,8","3,5","4,16","56,356",3АН,3АН,3АН,"56,356",20,28648,"1614486,69",0000005484,20210601,"0,400",0
52751971,20210528,1,2021,61,20210529,20210530,"22,5",20210601,"14,3",В,57,"56,7",3,"3,26","54,853",3АН,3АН,3АН,"54,853",20,28648,"1571428,74",0000005516,20210601,"0,150",0
61236329,20210517,1,2021,17,20210527,20210601,1,20210601,3,В,"58,1","57,85","3,5","4,58","55,198",5АЭ,5А,5А,"55,198",20,27366,"1510548,47",0000005474,20210601,"0,650",0
62701685,20210517,1,2021,17,20210527,20210601,2,20210601,4,Б,61,"59,1",3,"4,31","56,551",5АЭ,5А,5А,"56,551",20,27366,"1547574,67",0000005477,20210601,"0,800",0
54994819,20210518,1,2021,17,20210527,20210601,12,20210601,14,В,61,"61,3",4,"4,23","58,704",3А,5А,5А,"58,704",20,27344,"1605202,18",0000005765,20210606,"0,150",0
52834850,20210518,1,2021,17,20210527,20210601,12,20210601,14,В,"57,35","57,7","3,5","3,84","55,487",3А,5А,5А,"55,487",20,27344,"1517236,53",0000005764,20210606,"0,200",0
52508421,20210521,1,2021,63,20210525,20210530,"16,3",20210601,11,Б,"58,05","22,2",2,2,"21,756",3АН,3АН,3АН,"21,756",20,27966,"608428,3",0000005499,20210601,,0
55934210,20210521,1,2021,63,20210525,20210530,"16,3",20210601,11,Б,"56,05","28,2",2,2,"27,636",3АН,3АН,3АН,"27,636",20,27966,"772868,38",0000005500,20210601,,0
64676232,20210521,1,2021,63,20210525,20210530,"16,3",20210601,11,Б,"62,15","15,05",2,2,"14,749",3АН,3АН,3АН,"14,749",20,27966,"412470,53",0000005501,20210601,,0
63885834,20210528,1,2021,61,20210529,20210601,1,20210601,3,В,"59,3","58,95",3,"3,74","56,745",3АН,3АН,3АН,"56,745",20,28648,"1625630,76",0000005486,20210601,"0,450",0
60220217,20210528,1,2021,61,20210529,20210531,"11,5",20210601,"0,1",Г,59,"59,85","3,5","4,23","57,321",3АН,3АН,3АН,"57,321",20,28648,"1642132,01",0000005519,20210601,"0,450",0
64247562,20210526,1,2021,51,20210530,20210531,"11,5",20210601,"0,1",Г,"44,72","43,45",6,"8,81","39,621",5АЭ,5АЭ,5АЭ,"39,621",20,28309,"1121630,89",0000005528,20210601,"1,300",0
60644366,20210522,1,2021,58,20210528,20210531,"11,5",20210601,"0,1",Г,"50,1","49,15",3,"3,3","47,53",5А,5А,5А,"1,067",20,27726,"29583,64",0000005514,20210601,"0,150",0
60644366,20210522,1,2021,58,20210528,20210531,"11,5",20210601,"0,1",Г,"50,1","49,15",3,"3,3","47,53",3А,5АЭ,5АЭ,"46,463",20,27976,"1299848,89",0000005514,20210601,,0
64926884,20210522,1,2021,58,20210528,20210531,"11,5",20210601,"0,1",Г,"52,6","51,5","3,49","4,24","49,319",5А,5А,5А,"1,552",20,27726,"43030,75",0000005515,20210601,"0,400",0
64926884,20210522,1,2021,58,20210528,20210531,"11,5",20210601,"0,1",Г,"52,6","51,5","3,49","4,24","49,319",3А,5АЭ,5АЭ,"47,767",20,27976,"1336329,59",0000005515,20210601,,0
61103503,20210527,1,2021,61,20210529,20210530,"22,5",20210601,"0,1",В,"63,6","62,95","3,5","3,65","60,65",3АН,3АН,3АН,"60,65",20,29150,"1767947,5",0000005521,20210601,,0
53061677,20210527,1,2021,61,20210529,20210530,"22,5",20210601,"0,1",В,"66,3","65,5",1,"1,15","64,746",5А ЖДЛ,5А ЖДЛ,5А ЖДЛ,"64,746",20,29800,"1929430,8",0000005517,20210601,,0
53469912,20210527,1,2021,61,20210529,20210530,"22,5",20210601,"0,1",В,"63,8","63,6",3,"3,84","61,158",5АЭ,5АЭ,5АЭ,"61,158",20,28900,"1767466,2",0000005518,20210601,"0,550",0
53536918,20210525,1,2021,51,20210530,20210531,"0,3",20210601,"0,1",Г,"58,1","57,85","4,5","4,83","55,056",3А,5А,5А,"55,056",20,27286,"1502258,02",0000005523,20210601,"0,200",0
63302053,20210526,1,2021,51,20210530,20210531,"11,5",20210601,"0,1",Б,"36,68","36,8",3,"5,24","34,871",5АЭ,5АЭ,5АЭ,"34,871",20,28309,"987163,14",0000005525,20210601,"0,850",0
65311375,20210521,1,2021,68,20210527,20210529,18,20210601,"0,1",Б,"61,9","61,8",3,"3,24","59,8",,5А,5А,"59,8",20,28516,"1705256,8",0000005511,20210601,"0,150",0
57606428,20210528,1,2021,61,20210530,20210531,16,20210601,"0,1",Г,"62,2","61,55",1,"1,24","60,786",,3А ЖДЛ,3А ЖДЛ,"60,786",20,29800,"1811422,8",0000005535,20210601,"0,150",0
56415516,20210522,1,2021,51,20210528,20210531,15,20210601,"0,1",Б,"58,5","59,9","2,5","3,07","58,061",3А,5АЭ,5АЭ,"58,061",20,27536,"1598767,7",0000005530,20210601,"0,350",0
53601464,20210522,1,2021,51,20210528,20210531,15,20210601,"0,1",Б,57,"57,2",3,"3,85","54,999",3А,5АЭ,5АЭ,"54,999",20,27536,"1514452,46",0000005529,20210601,"0,500",0
